longitude,latitude,septic_id,septic_id_short,septic_district,septic_block,septic_number,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_capacity,house_count,house_ids
36.3137143435812,32.2975346358834,D02-B07-T06,D2-B7-T6,2,7,6,4,180,,,,,,,,5,"D02-B07-H138,D02-B07-H139,D02-B07-H143,D02-B07-H144,D02-B07-H145"
36.3138303178282,32.2977182417991,D02-B07-T07,D2-B7-T7,2,7,7,4,180,,,,,,,,6,"D02-B06-H136,D02-B06-H145,D02-B06-H146,D02-B07-H133,D02-B07-H141,D02-B07-H142"
36.3141079110338,32.2976846436223,D02-B07-T08,D2-B7-T8,2,7,8,4,180,,,,,,,,8,"D02-B06-H125,D02-B06-H126,D02-B06-H133,D02-B06-H134,D02-B06-H135,D02-B07-H126,D02-B07-H131,D02-B07-H132"
36.3145762619394,32.2973893731237,D02-B07-T09,D2-B7-T9,2,7,9,8,180,,,,,,,,8,"D02-B07-H111,D02-B07-H112,D02-B07-H113,D02-B07-H115,D02-B07-H116,D02-B07-H119,D02-B07-H120,D02-B07-H124"
36.3145942111166,32.2976680366746,D02-B07-T10,D2-B7-T10,2,7,10,4,180,,,,,,,,5,"D02-B07-H109,D02-B07-H110,D02-B07-H117,D02-B07-H118,D02-B07-H125"
36.3151708888206,32.2972921988634,D02-B07-T11,D2-B7-T11,2,7,11,4,180,,,,,,,,7,"D02-B07-H100,D02-B07-H101,D02-B07-H103,D02-B07-H104,D02-B07-H105,D02-B07-H106,D02-B07-H107"
36.3157585298455,32.29733001528,D02-B07-T12,D2-B7-T12,2,7,12,8,180,,,,,,,,8,"D02-B07-H083,D02-B07-H086,D02-B07-H087,D02-B07-H093,D02-B07-H094,D02-B07-H097,D02-B07-H098,D02-B07-H099"
36.3160027429624,32.2975614919521,D02-B07-T13,D2-B7-T13,2,7,13,4,180,,,,,,,,7,"D02-B07-H085,D02-B07-H086,D02-B07-H086-1,D02-B07-H089,D02-B07-H090,D02-B07-H092,D02-B07-H095"
36.3161559373246,32.2975945625369,D02-B07-T14,D2-B7-T14,2,7,14,4,180,,,,,,,,5,"D02-B07-H070,D02-B07-H071,D02-B07-H078,D02-B07-H079,D02-B07-H080"
36.3161796084363,32.2972512291504,D02-B07-T15,D2-B7-T15,2,7,15,4,180,,,,,,,,9,"D02-B07-H072,D02-B07-H074,D02-B07-H075,D02-B07-H076,D02-B07-H077,D02-B07-H077-1,D02-B07-H081,D02-B07-H082,D02-B07-H084"
36.3168817016819,32.2975434006525,D02-B07-T16,D2-B7-T16,2,7,16,4,180,,,,,,,,7,"D02-B07-H051,D02-B07-H052,D02-B07-H058,D02-B07-H058-1,D02-B07-H059,D02-B07-H063,D02-B07-H069"
36.3168735198533,32.2971994536195,D02-B07-T17,D2-B7-T17,2,7,17,8,180,,,,,,,,10,"D02-B07-H060,D02-B07-H061,D02-B07-H062,D02-B07-H063,D02-B07-H064,D02-B07-H065,D02-B07-H066,D02-B07-H067,D02-B07-H068,D02-B07-H073"
36.3170939298882,32.2972124882296,D02-B07-T18,D2-B7-T18,2,7,18,4,180,,,,,,,,5,"D02-B07-H053,D02-B07-H054,D02-B07-H055,D02-B07-H056,D02-B07-H057"
36.3173885778971,32.2971984149048,D02-B07-T19,D2-B7-T19,2,7,19,4,180,,,,,,,,6,"D02-B07-H042,D02-B07-H043,D02-B07-H047,D02-B07-H049,D02-B07-H050,D02-B07-H053"
36.3178960566569,32.2972517124153,D02-B07-T20,D2-B7-T20,2,7,20,4,180,,,,,,,,9,"D02-B07-H028,D02-B07-H029,D02-B07-H030,D02-B07-H031,D02-B07-H035,D02-B07-H036,D02-B07-H037,D02-B07-H040,D02-B07-H041"
36.3177186484819,32.2975238860873,D02-B07-T21,D2-B7-T21,2,7,21,4,180,,,,,,,,8,"D02-B07-H033,D02-B07-H034,D02-B07-H038,D02-B07-H039,D02-B07-H040,D02-B07-H044,D02-B07-H045,D02-B07-H046"
36.3183678995093,32.2972959835278,D02-B07-T22,D2-B7-T22,2,7,22,4,180,,,,,,,,8,"D02-B07-H012,D02-B07-H015,D02-B07-H017,D02-B07-H020,D02-B07-H024,D02-B07-H025,D02-B07-H027,D02-B07-H032"
36.318385560066,32.2974326076095,D02-B07-T23,D2-B7-T23,2,7,23,4,180,,,,,,,,6,"D02-B07-H013,D02-B07-H014,D02-B07-H018,D02-B07-H019,D02-B07-H025,D02-B07-H026"
36.3186099679003,32.2970705320716,D02-B07-T24,D2-B7-T24,2,7,24,4,180,,,,,,,,7,"D02-B07-H007,D02-B07-H010,D02-B07-H016,D02-B07-H017,D02-B07-H021,D02-B07-H022,D02-B07-H023"
36.3188641600765,32.2972303950302,D02-B07-T25,D2-B7-T25,2,7,25,4,180,,,,,,,,5,"D02-B07-H001,D02-B07-H003,D02-B07-H004,D02-B07-H005,D02-B07-H006"
36.3128664100202,32.2973465018206,D02-B08-T01,D2-B8-T1,2,8,1,4,180,,,,,,,,6,"D02-B08-H094,D02-B08-H098,D02-B08-H099,D02-B08-H100,D02-B08-H101,D02-B08-H102"
36.3132554551264,32.2971683402229,D02-B08-T02,D2-B8-T2,2,8,2,4,180,,,,,,,,5,"D02-B08-H088,D02-B08-H089,D02-B08-H092,D02-B08-H093,D02-B08-H095"
36.3136415670985,32.2970970181106,D02-B08-T03,D2-B8-T3,2,8,3,8,180,,,,,,,,10,"D02-B08-H076,D02-B08-H078,D02-B08-H079,D02-B08-H080,D02-B08-H081,D02-B08-H082,D02-B08-H083,D02-B08-H084,D02-B08-H086,D02-B08-H087"
36.3142571032679,32.2972262602757,D02-B08-T04,D2-B8-T4,2,8,4,4,180,,,,,,,,10,"D02-B07-H113,D02-B07-H114,D02-B07-H122,D02-B07-H127,D02-B07-H129,D02-B08-H065,D02-B08-H068,D02-B08-H074,D02-B08-H075,D02-B08-H077"
36.3142916097818,32.296986690754,D02-B08-T05,D2-B8-T5,2,8,5,4,180,,,,,,,,8,"D02-B08-H065,D02-B08-H066,D02-B08-H067,D02-B08-H069,D02-B08-H070,D02-B08-H071,D02-B08-H072,D02-B08-H073"
36.3147549856544,32.2970354920769,D02-B08-T06,D2-B8-T6,2,8,6,4,180,,,,,,,,5,"D02-B08-H060,D02-B08-H061,D02-B08-H062,D02-B08-H063,D02-B08-H064"
36.3149414374697,32.2968818747849,D02-B08-T07,D2-B8-T7,2,8,7,4,180,,,,,,,,4,"D02-B08-H054,D02-B08-H055,D02-B08-H056,D02-B08-H059"
36.3151267721131,32.2970849214556,D02-B08-T08,D2-B8-T8,2,8,8,4,180,,,,,,,,4,"D02-B08-H048,D02-B08-H050,D02-B08-H051,D02-B08-H057"
36.315635119327,32.2968773219392,D02-B08-T09,D2-B8-T9,2,8,9,8,180,,,,,,,,9,"D02-B08-H043,D02-B08-H044,D02-B08-H045,D02-B08-H052,D02-B08-H053,D02-B09-H034,D02-B09-H035,D02-B09-H036,D02-B09-H037"
36.3161141185982,32.2969820330819,D02-B08-T10,D2-B8-T10,2,8,10,4,180,,,,,,,,7,"D02-B08-H035,D02-B08-H037,D02-B08-H038,D02-B08-H039,D02-B08-H040,D02-B08-H044,D02-B08-H047"
36.3161901151873,32.2968563705313,D02-B08-T11,D2-B8-T11,2,8,11,4,180,,,,,,,,8,"D02-B08-H041,D02-B08-H042,D02-B09-H028,D02-B09-H029,D02-B09-H030,D02-B09-H031,D02-B09-H032,D02-B09-H033"
36.3166762942577,32.2970352817419,D02-B08-T12,D2-B8-T12,2,8,12,8,180,,,,,,,,10,"D02-B08-H025,D02-B08-H026,D02-B08-H027,D02-B08-H028,D02-B08-H029,D02-B08-H030,D02-B08-H031,D02-B08-H032,D02-B08-H033,D02-B08-H034"
36.3174193047447,32.2969757548447,D02-B08-T13,D2-B8-T13,2,8,13,4,180,,,,,,,,8,"D02-B07-H042,D02-B07-H048,D02-B08-H018,D02-B08-H020,D02-B08-H021,D02-B08-H022,D02-B08-H023,D02-B08-H024"
36.3179179294896,32.2969021292508,D02-B08-T14,D2-B8-T14,2,8,14,4,180,,,,,,,,9,"D02-B07-H029,D02-B07-H031,D02-B07-H036,D02-B08-H012,D02-B08-H015,D02-B08-H016,D02-B08-H017,D02-B08-H018,D02-B08-H019"
36.3181704234708,32.2967268884834,D02-B08-T15,D2-B8-T15,2,8,15,4,180,,,,,,,,7,"D02-B08-H008,D02-B08-H009,D02-B08-H010,D02-B08-H011,D02-B08-H013,D02-B08-H014,D02-B08-H017"
36.3187608697697,32.2967148632108,D02-B08-T16,D2-B8-T16,2,8,16,4,180,,,,,,,,9,"D02-B08-H001,D02-B08-H002,D02-B08-H003,D02-B09-H001,D02-B09-H002,D02-B09-H004,D02-B09-H005,D02-B09-H006,D02-B09-H007"
36.3188142371133,32.2968456762461,D02-B08-T17,D2-B8-T17,2,8,17,4,180,,,,,,,,9,"D02-B07-H002,D02-B07-H008,D02-B07-H009,D02-B08-H001,D02-B08-H002,D02-B08-H004,D02-B08-H005,D02-B08-H006,D02-B08-H007"
36.3125227010985,32.2967248164158,D02-B09-T01,D2-B9-T1,2,9,1,4,180,,,,,,,,4,"D02-B09-H065,D02-B09-H066,D02-B09-H067,D02-B09-H080"
36.3125950967262,32.297158963993,D02-B09-T02,D2-B9-T2,2,9,2,4,180,,,,,,,,3,"D02-B09-H061,D02-B09-H063,D02-B09-H064"
36.3131063890264,32.2970348043603,D02-B09-T03,D2-B9-T3,2,9,3,4,180,,,,,,,,4,"D02-B09-H057,D02-B09-H058,D02-B09-H059,D02-B09-H060"
36.3129851940091,32.2966659303329,D02-B09-T04,D2-B9-T4,2,9,4,4,180,,,,,,,,7,"D02-B09-H068,D02-B09-H070,D02-B09-H071,D02-B09-H072,D02-B09-H073,D02-B09-H074,D02-B09-H075"
36.3133923756273,32.2968050236703,D02-B09-T05,D2-B9-T5,2,9,5,4,180,,,,,,,,7,"D02-B09-H053,D02-B09-H054,D02-B09-H055,D02-B09-H056,D02-B09-H077,D02-B09-H078,D02-B09-H079"
36.3135603150589,32.2966538988221,D02-B09-T06,D2-B9-T6,2,9,6,4,180,,,,,,,,5,"D02-B09-H010-1,D02-B09-H082,D02-B09-H085,D02-B09-H086,D02-B09-H087"
36.3138238817518,32.2968238287686,D02-B09-T07,D2-B9-T7,2,9,7,4,180,,,,,,,,7,"D02-B09-H050,D02-B09-H051,D02-B09-H052,D02-B09-H083,D02-B09-H090,D02-B09-H091,D02-B09-H092"
36.3139949531875,32.2964710473966,D02-B09-T08,D2-B9-T8,2,9,8,4,180,,,,,,,,4,"D02-B09-H089,D02-B09-H092,D02-B09-H093,D02-B09-H094"
36.3145488221641,32.2968507778471,D02-B09-T09,D2-B9-T9,2,9,9,4,180,,,,,,,,5,"D02-B09-H045,D02-B09-H046,D02-B09-H047,D02-B09-H048,D02-B09-H049"
36.3153092864003,32.2968068666292,D02-B09-T10,D2-B9-T10,2,9,10,4,180,,,,,,,,7,"D02-B09-H038,D02-B09-H039,D02-B09-H040,D02-B09-H041,D02-B09-H042,D02-B09-H043,D02-B09-H044"
36.3163527223951,32.2967535106085,D02-B09-T11,D2-B9-T11,2,9,11,4,180,,,,,,,,6,"D02-B09-H022,D02-B09-H023,D02-B09-H024,D02-B09-H025,D02-B09-H026,D02-B09-H027"
36.3172723014049,32.2966948133709,D02-B09-T12,D2-B9-T12,2,9,12,4,180,,,,,,,,6,"D02-B09-H016,D02-B09-H017,D02-B09-H018,D02-B09-H019,D02-B09-H020,D02-B09-H021"
36.3178416780021,32.2966642443044,D02-B09-T13,D2-B9-T13,2,9,13,4,180,,,,,,,,4,"D02-B09-H011,D02-B09-H012,D02-B09-H013,D02-B09-H014"
36.3181363969621,32.2966577531722,D02-B09-T14,D2-B9-T14,2,9,14,4,180,,,,,,,,4,"D02-B09-H008,D02-B09-H009,D02-B09-H010,D02-B09-H012"
36.314642673193,32.2964758342308,D02-B10-T01,D2-B10-T1,2,10,1,8,180,,,,,,,,18,"D02-B10-H079,D02-B10-H080,D02-B10-H081,D02-B10-H081,D02-B10-H082,D02-B10-H082,D02-B10-H083,D02-B10-H083,D02-B10-H084,D02-B10-H084,D02-B10-H085,D02-B10-H085,D02-B10-H086,D02-B10-H086,D02-B10-H087,D02-B10-H087,D02-B10-H088,D02-B10-H088"
36.3152569430071,32.2964476381687,D02-B10-T02,D2-B10-T2,2,10,2,4,180,,,,,,,,5,"D02-B10-H073,D02-B10-H074,D02-B10-H075,D02-B10-H076,D02-B10-H077"
36.3154997688325,32.2964332256243,D02-B10-T03,D2-B10-T3,2,10,3,4,180,,,,,,,,6,"D02-B10-H067,D02-B10-H068,D02-B10-H070,D02-B10-H071,D02-B10-H072,D02-B10-H073"
36.3159495748716,32.2965399220709,D02-B10-T04,D2-B10-T4,2,10,4,8,180,,,,,,,,7,"D02-B10-H061,D02-B10-H062,D02-B10-H063,D02-B10-H064,D02-B10-H065,D02-B10-H066,D02-B10-H069"
36.31627802827,32.2962999649823,D02-B10-T05,D2-B10-T5,2,10,5,4,180,,,,,,,,6,"D02-B10-H052,D02-B10-H054,D02-B10-H057,D02-B10-H058,D02-B10-H059,D02-B10-H060"
36.3164955558469,32.2963835351514,D02-B10-T06,D2-B10-T6,2,10,6,4,180,,,,,,,,7,"D02-B10-H048,D02-B10-H049,D02-B10-H050,D02-B10-H051,D02-B10-H053,D02-B10-H055,D02-B10-H056"
36.3168998120131,32.2962753336638,D02-B10-T07,D2-B10-T7,2,10,7,4,180,,,,,,,,7,"D02-B10-H038,D02-B10-H039,D02-B10-H043,D02-B10-H044,D02-B10-H045,D02-B10-H046,D02-B10-H047"
36.3170104085585,32.2964717016109,D02-B10-T08,D2-B10-T8,2,10,8,4,180,,,,,,,,5,"D02-B10-H033,D02-B10-H034,D02-B10-H040,D02-B10-H041,D02-B10-H042"
36.3170970450596,32.2962392964636,D02-B10-T09,D2-B10-T9,2,10,9,4,180,,,,,,,,5,"D02-B10-H029,D02-B10-H030,D02-B10-H035,D02-B10-H036,D02-B10-H037"
36.3175167346316,32.2964412051696,D02-B10-T10,D2-B10-T10,2,10,10,4,180,,,,,,,,6,"D02-B10-H019,D02-B10-H025,D02-B10-H026,D02-B10-H027,D02-B10-H031,D02-B10-H032"
36.317812607756,32.2962096386418,D02-B10-T11,D2-B10-T11,2,10,11,4,180,,,,,,,,7,"D02-B10-H016,D02-B10-H020,D02-B10-H021,D02-B10-H022,D02-B10-H023,D02-B10-H024,D02-B10-H028"
36.3180608738472,32.2961541817422,D02-B10-T12,D2-B10-T12,2,10,12,4,180,,,,,,,,6,"D02-B10-H004,D02-B10-H005,D02-B10-H006,D02-B10-H010,D02-B10-H011,D02-B10-H012"
36.3180623625532,32.2963089111105,D02-B10-T13,D2-B10-T13,2,10,13,4,180,,,,,,,,6,"D02-B10-H009,D02-B10-H013,D02-B10-H014,D02-B10-H015,D02-B10-H017,D02-B10-H018"
36.3185388940375,32.2963097275034,D02-B10-T14,D2-B10-T14,2,10,14,4,180,,,,,,,,6,"D02-B09-H003,D02-B10-H001,D02-B10-H002,D02-B10-H003,D02-B10-H007,D02-B10-H008"
36.32336475262,32.302435616897,D03-B01-T01,D3-B1-T1,3,1,1,4,120,,NST-03-07,NST-3-7,NST,3,7,25,3,"D03-B01-H122,D03-B01-H123,D03-B01-H125"
36.3234572201399,32.3025423245533,D03-B01-T02,D3-B1-T2,3,1,2,4,120,,NST-03-07,NST-3-7,NST,3,7,25,3,"D03-B01-H119,D03-B01-H120,D03-B01-H121"
36.32339186172,32.3021228062283,D03-B01-T03,D3-B1-T3,3,1,3,4,120,,NST-03-07,NST-3-7,NST,3,7,25,3,"D03-B01-H111,D03-B01-H112,D03-B01-H124"
36.3233936661281,32.3019801430048,D03-B01-T04,D3-B1-T4,3,1,4,4,120,,NST-03-07,NST-3-7,NST,3,7,25,4,"D03-B01-H107,D03-B01-H108,D03-B01-H109,D03-B01-H110"
36.3237287317669,32.3023223402659,D03-B01-T05,D3-B1-T5,3,1,5,8,120,,NST-03-07,NST-3-7,NST,3,7,25,8,"D03-B01-H098,D03-B01-H101,D03-B01-H102,D03-B01-H103,D03-B01-H113,D03-B01-H114,D03-B01-H115,D03-B01-H116"
36.3236281260653,32.3017391175281,D03-B01-T06,D3-B1-T6,3,1,6,4,120,,,,,,,,2,"D03-B01-H105,D03-B01-H106"
36.323863308381,32.3027795207629,D03-B01-T07,D3-B1-T7,3,1,7,4,120,,,,,,,,3,"D03-B01-H100,D03-B01-H117,D03-B01-H118"
36.3239835990891,32.3021693900061,D03-B01-T08,D3-B1-T8,3,1,8,4,120,,NST-03-07,NST-3-7,NST,3,7,25,4,"D03-B01-H088,D03-B01-H089,D03-B01-H090,D03-B01-H096"
36.3239735693042,32.3019623792183,D03-B01-T09,D3-B1-T9,3,1,9,4,160,,NST-03-07,NST-3-7,NST,3,7,25,4,"D03-B01-H077,D03-B01-H094,D03-B01-H095,D03-B01-H104"
36.3239289326742,32.3016351455624,D03-B01-T10,D3-B1-T10,3,1,10,4,120,,,,,,,,2,"D03-B01-H075,D03-B01-H093"
36.3241042536732,32.3024699539408,D03-B01-T11,D3-B1-T11,3,1,11,4,120,,,,,,,,3,"D03-B01-H086,D03-B01-H097,D03-B01-H099"
36.3241285291605,32.3020175860701,D03-B01-T12,D3-B1-T12,3,1,12,4,120,,NST-03-07,NST-3-7,NST,3,7,25,3,"D03-B01-H078,D03-B01-H079,D03-B01-H091"
36.3242548444381,32.3017703402083,D03-B01-T13,D3-B1-T13,3,1,13,4,120,,NST-03-07,NST-3-7,NST,3,7,25,4,"D03-B01-H071,D03-B01-H072,D03-B01-H074,D03-B01-H076"
36.3242833869979,32.3020644984166,D03-B01-T14,D3-B1-T14,3,1,14,4,160,,NST-03-07,NST-3-7,NST,3,7,25,2,"D03-B01-H070,D03-B01-H080"
36.3242802594731,32.3015164337853,D03-B01-T15,D3-B1-T15,3,1,15,4,120,,,,,,,,2,"D03-B01-H073,D03-B01-H074"
36.3243521108002,32.3026536838436,D03-B01-T16,D3-B1-T16,3,1,16,4,120,,,,,,,,3,"D03-B01-H083,D03-B01-H084,D03-B01-H085"
36.3244361765855,32.3014811474482,D03-B01-T17,D3-B1-T17,3,1,17,4,120,,,,,,,,5,"D03-B01-H060,D03-B01-H061,D03-B01-H062,D03-B01-H063,D03-B01-H064"
36.3244975854892,32.3023302652289,D03-B01-T18,D3-B1-T18,3,1,18,4,120,,,,,,,,4,"D03-B01-H069,D03-B01-H081,D03-B01-H082,D03-B01-H087"
36.324676376689,32.3022078974791,D03-B01-T19,D3-B1-T19,3,1,19,4,120,,OST-03-14,OST-3-14,OST,3,14,,3,"D03-B01-H056,D03-B01-H066,D03-B01-H068"
36.3247113708585,32.3018125989235,D03-B01-T20,D3-B1-T20,3,1,20,4,120,,NST-03-07,NST-3-7,NST,3,7,25,3,"D03-B01-H058,D03-B01-H059,D03-B01-H065"
36.3249750916748,32.3022791402338,D03-B01-T21,D3-B1-T21,3,1,21,4,120,,OST-03-14,OST-3-14,OST,3,14,,2,"D03-B01-H055,D03-B01-H067"
36.3250234673244,32.3020339026503,D03-B01-T22,D3-B1-T22,3,1,22,4,160,,,,,,,,2,"D03-B01-H050,D03-B01-H057"
36.3249923399646,32.3012990312674,D03-B01-T23,D3-B1-T23,3,1,23,4,120,,OST-03-11,OST-3-11,OST,3,11,,2,"D03-B01-H045,D03-B01-H046"
36.3250701547615,32.3016256985908,D03-B01-T24,D3-B1-T24,3,1,24,4,120,,NST-03-07,NST-3-7,NST,3,7,25,5,"D03-B01-H043,D03-B01-H044,D03-B01-H047,D03-B01-H048,D03-B01-H049"
36.3251996699196,32.3021110519027,D03-B01-T25,D3-B1-T25,3,1,25,4,120,,OST-03-14,OST-3-14,OST,3,14,,4,"D03-B01-H032,D03-B01-H051,D03-B01-H052,D03-B01-H053"
36.3252376440202,32.3012063245898,D03-B01-T26,D3-B1-T26,3,1,26,4,120,,OST-03-11,OST-3-11,OST,3,11,,6,"D03-B01-H012,D03-B01-H013,D03-B01-H039,D03-B01-H040,D03-B01-H041,D03-B01-H042"
36.32525554318,32.3017807675428,D03-B01-T27,D3-B1-T27,3,1,27,4,160,,NST-03-07,NST-3-7,NST,3,7,25,1,D03-B01-H035
36.3254680763715,32.3011044842623,D03-B01-T28,D3-B1-T28,3,1,28,8,160,,OST-03-11,OST-3-11,OST,3,11,,10,"D03-B01-H005,D03-B01-H006,D03-B01-H007,D03-B01-H008,D03-B01-H009,D03-B01-H010,D03-B01-H011,D03-B01-H014,D03-B01-H016,D03-B01-H017"
36.3254663130658,32.3022681978115,D03-B01-T29,D3-B1-T29,3,1,29,4,120,,OST-03-14,OST-3-14,OST,3,14,,4,"D03-B01-H029,D03-B01-H030,D03-B01-H031,D03-B01-H054"
36.3255321926258,32.3018147845314,D03-B01-T30,D3-B1-T30,3,1,30,4,120,,OST-03-14,OST-3-14,OST,3,14,,3,"D03-B01-H033,D03-B01-H034,D03-B01-H036"
36.3255272730403,32.3015746629488,D03-B01-T31,D3-B1-T31,3,1,31,4,120,,NST-03-07,NST-3-7,NST,3,7,25,5,"D03-B01-H015,D03-B01-H018,D03-B01-H019,D03-B01-H037,D03-B01-H038"
36.3256893506023,32.301690533711,D03-B01-T32,D3-B1-T32,3,1,32,4,120,,NST-03-07,NST-3-7,NST,3,7,25,6,"D03-B01-H003,D03-B01-H004,D03-B01-H020,D03-B01-H021,D03-B01-H022,D03-B01-H023"
36.3257202127648,32.3019247444856,D03-B01-T33,D3-B1-T33,3,1,33,4,160,,OST-03-14,OST-3-14,OST,3,14,,2,"D03-B01-H024,D03-B01-H025"
36.3259458134206,32.3019521806233,D03-B01-T34,D3-B1-T34,3,1,34,4,120,,,,,,,,5,"D03-B01-H001,D03-B01-H002,D03-B01-H026,D03-B01-H027,D03-B01-H028"
36.3262125897766,32.3017449469748,D03-B02-T01,D3-B2-T1,3,2,1,4,120,,NST-03-16,NST-3-16,NST,3,16,25,3,"D03-B02-H001,D03-B02-H002,D03-B02-H003"
36.3263475806903,32.3013081322865,D03-B02-T02,D3-B2-T2,3,2,2,8,120,,NST-03-16,NST-3-16,NST,3,16,25,4,"D03-B02-H012,D03-B02-H013,D03-B02-H014,D03-B02-H014-1"
36.3265523630586,32.3016711904308,D03-B02-T03,D3-B2-T3,3,2,3,4,120,,NST-03-16,NST-3-16,NST,3,16,25,5,"D03-B02-H007,D03-B02-H008,D03-B02-H009,D03-B02-H010,D03-B02-H011"
36.326789323746,32.3012628734301,D03-B02-T04,D3-B2-T4,3,2,4,4,120,,NST-03-16,NST-3-16,NST,3,16,25,3,"D03-B02-H016,D03-B02-H017,D03-B02-H019"
36.3269767243053,32.3010728099229,D03-B02-T05,D3-B2-T5,3,2,5,2,120,,NST-03-16,NST-3-16,NST,3,16,25,1,D03-B02-H021
36.3271098359401,32.3015365723185,D03-B02-T06,D3-B2-T6,3,2,6,4,120,,NST-03-16,NST-3-16,NST,3,16,25,3,"D03-B02-H018,D03-B02-H025,D03-B02-H026"
36.3271071633269,32.3013040997178,D03-B02-T07,D3-B2-T7,3,2,7,4,120,,NST-03-16,NST-3-16,NST,3,16,25,3,"D03-B02-H022,D03-B02-H023,D03-B02-H024"
36.3218024782607,32.301669625017,D03-B03-T01,D3-B3-T1,3,3,1,4,160,,,,,,,,3,"D03-B03-H085,D03-B03-H086,D03-B03-H087"
36.3218552049583,32.3019597685613,D03-B03-T02,D3-B3-T2,3,3,2,8,120,,,,,,,,3,"D03-B03-H082,D03-B03-H083,D03-B03-H087"
36.3220089128632,32.3018286413324,D03-B03-T03,D3-B3-T3,3,3,3,4,120,,NST-03-07,NST-3-7,NST,3,7,25,4,"D03-B03-H078,D03-B03-H079,D03-B03-H080,D03-B03-H084"
36.322098515834,32.301577792479,D03-B03-T04,D3-B3-T4,3,3,4,4,120,,,,,,,,6,"D03-B03-H062,D03-B03-H069,D03-B03-H070,D03-B03-H071,D03-B03-H072,D03-B03-H077"
36.322138774445,32.3019168723157,D03-B03-T05,D3-B3-T5,3,3,5,4,160,,,,,,,,4,"D03-B03-H074,D03-B03-H075,D03-B03-H076,D03-B03-H081"
36.3222215858777,32.3017985995972,D03-B03-T06,D3-B3-T6,3,3,6,4,120,,,,,,,,5,"D03-B03-H064,D03-B03-H066,D03-B03-H067,D03-B03-H073,D03-B03-H074"
36.3225121062913,32.3015937428011,D03-B03-T07,D3-B3-T7,3,3,7,8,120,,,,,,,,7,"D03-B03-H054,D03-B03-H060,D03-B03-H061,D03-B03-H063,D03-B03-H064,D03-B03-H068,D03-B03-H069"
36.3225659719507,32.3014637102881,D03-B03-T08,D3-B3-T8,3,3,8,2,120,,,,,,,,1,D03-B03-H053
36.3227149815338,32.3014076248576,D03-B03-T09,D3-B3-T9,3,3,9,4,120,,,,,,,,2,"D03-B03-H051,D03-B03-H052"
36.3227015166209,32.3020024687193,D03-B03-T10,D3-B3-T10,3,3,10,4,160,,,,,,,,6,"D03-B03-H055,D03-B03-H056,D03-B03-H057,D03-B03-H058,D03-B03-H059,D03-B03-H065"
36.3228584174499,32.3014964173141,D03-B03-T11,D3-B3-T11,3,3,11,2,120,,OST-03-11,OST-3-11,OST,3,11,,1,D03-B03-H048
36.3231740588094,32.3013404085089,D03-B03-T12,D3-B3-T12,3,3,12,8,120,,,,,,,,6,"D03-B03-H042,D03-B03-H043-1,D03-B03-H045,D03-B03-H046,D03-B03-H047,D03-B03-H049"
36.323339435073,32.3016020491946,D03-B03-T13,D3-B3-T13,3,3,13,8,160,,NST-03-07,NST-3-7,NST,3,7,25,4,"D03-B03-H041,D03-B03-H043,D03-B03-H044,D03-B03-H050"
36.3233617458388,32.3012816290199,D03-B03-T14,D3-B3-T14,3,3,14,2,120,,NST-03-07,NST-3-7,NST,3,7,25,2,"D03-B03-H034,D03-B03-H035"
36.3235299899536,32.3015729488943,D03-B03-T15,D3-B3-T15,3,3,15,4,160,,NST-03-07,NST-3-7,NST,3,7,25,5,"D03-B03-H031,D03-B03-H032,D03-B03-H036,D03-B03-H039,D03-B03-H040"
36.3237651546872,32.3011320660884,D03-B03-T16,D3-B3-T16,3,3,16,2,120,,NST-03-07,NST-3-7,NST,3,7,25,2,"D03-B03-H027,D03-B03-H028"
36.3237840630842,32.3013295781454,D03-B03-T17,D3-B3-T17,3,3,17,2,120,,NST-03-07,NST-3-7,NST,3,7,25,2,"D03-B03-H026,D03-B03-H029"
36.3238437030629,32.3015515034316,D03-B03-T18,D3-B3-T18,3,3,18,4,120,,NST-03-07,NST-3-7,NST,3,7,25,1,D03-B03-H030
36.3239087577275,32.3011232107677,D03-B03-T19,D3-B3-T19,3,3,19,2,120,,NST-03-07,NST-3-7,NST,3,7,25,2,"D03-B03-H023,D03-B03-H024"
36.3241083137295,32.3012558505726,D03-B03-T20,D3-B3-T20,3,3,20,8,160,,NST-03-07,NST-3-7,NST,3,7,25,4,"D03-B03-H020,D03-B03-H021,D03-B03-H022,D03-B03-H025"
36.3242324916539,32.3010375286898,D03-B03-T21,D3-B3-T21,3,3,21,4,120,,,,,,,,3,"D03-B03-H014,D03-B03-H018,D03-B03-H019"
36.3245120194744,32.3012807054458,D03-B03-T22,D3-B3-T22,3,3,22,4,120,,OST-03-11,OST-3-11,OST,3,11,,3,"D03-B03-H016,D03-B03-H016-1,D03-B03-H017"
36.324815070322,32.3011333180777,D03-B03-T23,D3-B3-T23,3,3,23,4,120,,OST-03-11,OST-3-11,OST,3,11,,4,"D03-B03-H011,D03-B03-H012,D03-B03-H013,D03-B03-H015"
36.3250029041547,32.3010725671572,D03-B03-T24,D3-B3-T24,3,3,24,4,120,,OST-03-11,OST-3-11,OST,3,11,,5,"D03-B03-H006,D03-B03-H007,D03-B03-H008,D03-B03-H009,D03-B03-H010"
